mes,dia,hora,provincia,canton,zona,num_fallecido,num_lesionado,total_victimas,clase,causa,mes_num,dia_semana_num,hora_num,franja_horaria,anio,fecha_mes,total_victimas_calculado,total_victimas_inconsistente,id_siniestro
ENERO,SABADO,02:00 A 02:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,2,MADRUGADA,2019,2019-01-01,0,False,672
ENERO,SABADO,03:00 A 03:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,6,3,MADRUGADA,2019,2019-01-01,0,False,673
ENERO,SABADO,01:00 A 01:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,6,1,MADRUGADA,2019,2019-01-01,1,False,674
ENERO,SABADO,03:00 A 03:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,1,6,3,MADRUGADA,2019,2019-01-01,0,False,675
ENERO,SABADO,04:00 A 04:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,2,2,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,4,MADRUGADA,2019,2019-01-01,2,False,676
ENERO,SABADO,05:00 A 05:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,EMBRIAGUEZ O DROGA,1,6,5,MADRUGADA,2019,2019-01-01,1,False,677
ENERO,SABADO,10:00 A 10:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,10,MANANA,2019,2019-01-01,2,False,678
ENERO,SABADO,14:00 A 14:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,1,6,14,TARDE,2019,2019-01-01,0,False,679
ENERO,SABADO,19:00 A 19:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,19,NOCHE,2019,2019-01-01,0,False,680
ENERO,SABADO,20:00 A 20:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,1,0,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,6,20,NOCHE,2019,2019-01-01,1,False,681
ENERO,SABADO,20:00 A 20:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,1,6,20,NOCHE,2019,2019-01-01,0,False,682
ENERO,SABADO,23:00 A 23:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,EXCESO VELOCIDAD,1,6,23,NOCHE,2019,2019-01-01,0,False,683
ENERO,SABADO,19:00 A 19:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,OTROS,NO RESPETA LAS SENALES DE TRANSITO,1,6,19,NOCHE,2019,2019-01-01,1,False,684
ENERO,SABADO,23:00 A 23:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,6,23,NOCHE,2019,2019-01-01,1,False,685
ENERO,SABADO,05:00 A 05:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,VOLCAMIENTOS,EXCESO VELOCIDAD,1,6,5,MADRUGADA,2019,2019-01-01,0,False,686
ENERO,SABADO,01:00 A 01:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,VOLCAMIENTOS,EXCESO VELOCIDAD,1,6,1,MADRUGADA,2019,2019-01-01,1,False,687
ENERO,SABADO,16:00 A 16:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,16,TARDE,2019,2019-01-01,2,False,688
ENERO,SABADO,17:00 A 17:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,6,17,TARDE,2019,2019-01-01,0,False,689
ENERO,SABADO,18:00 A 18:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,4,4,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,6,18,NOCHE,2019,2019-01-01,4,False,690
ENERO,SABADO,20:00 A 20:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,OTROS,EXCESO VELOCIDAD,1,6,20,NOCHE,2019,2019-01-01,0,False,691
ENERO,SABADO,17:00 A 17:59,MANABI,MANTA,RURAL,0,1,1,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,6,17,TARDE,2019,2019-01-01,1,False,692
ENERO,SABADO,03:00 A 03:59,AZUAY,CUENCA,URBANA,1,0,1,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,3,MADRUGADA,2019,2019-01-01,1,False,693
ENERO,SABADO,12:00 A 12:59,AZUAY,CUENCA,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,12,TARDE,2019,2019-01-01,1,False,694
ENERO,SABADO,17:00 A 17:59,AZUAY,CUENCA,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,6,17,TARDE,2019,2019-01-01,1,False,695
ENERO,SABADO,20:00 A 20:59,AZUAY,CUENCA,RURAL,0,0,0,OTROS,EMBRIAGUEZ O DROGA,1,6,20,NOCHE,2019,2019-01-01,0,False,696
ENERO,SABADO,16:00 A 16:59,GUAYAS,COLIMES,RURAL,0,0,0,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,16,TARDE,2019,2019-01-01,0,False,697
ENERO,SABADO,18:00 A 18:59,AZUAY,CUENCA,RURAL,0,0,0,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,18,NOCHE,2019,2019-01-01,0,False,698
ENERO,SABADO,21:00 A 21:59,EL ORO,ARENILLAS,RURAL,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,21,NOCHE,2019,2019-01-01,0,False,699
ENERO,SABADO,17:00 A 17:59,AZUAY,CUENCA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,17,TARDE,2019,2019-01-01,0,False,700
ENERO,SABADO,18:00 A 18:59,MANABI,PORTOVIEJO,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,18,NOCHE,2019,2019-01-01,1,False,701
ENERO,SABADO,19:00 A 19:59,GUAYAS,NARANJAL,RURAL,1,0,1,VOLCAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,19,NOCHE,2019,2019-01-01,1,False,702
ENERO,SABADO,22:00 A 22:59,GUAYAS,PALESTINA,RURAL,1,0,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,22,NOCHE,2019,2019-01-01,1,False,703
ENERO,SABADO,13:00 A 13:59,AZUAY,SIGSIG,RURAL,0,0,0,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,13,TARDE,2019,2019-01-01,0,False,704
ENERO,SABADO,18:00 A 18:59,SANTA ELENA,SANTA ELENA,RURAL,0,0,0,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,18,NOCHE,2019,2019-01-01,0,False,705
ENERO,SABADO,18:00 A 18:59,GUAYAS,PLAYAS,RURAL,0,1,1,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,18,NOCHE,2019,2019-01-01,1,False,706
ENERO,SABADO,21:00 A 21:59,GUAYAS,BALZAR,RURAL,0,0,0,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,6,21,NOCHE,2019,2019-01-01,0,False,707
ENERO,SABADO,22:00 A 22:59,GUAYAS,ISIDRO AYORA,RURAL,0,1,1,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,22,NOCHE,2019,2019-01-01,1,False,708
ENERO,SABADO,22:00 A 22:59,GUAYAS,EL EMPALME,RURAL,0,3,3,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,6,22,NOCHE,2019,2019-01-01,3,False,709
ENERO,SABADO,18:00 A 18:59,GUAYAS,DAULE,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,6,18,NOCHE,2019,2019-01-01,1,False,710
ENERO,SABADO,23:00 A 23:59,GUAYAS,MILAGRO,URBANA,0,1,1,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,23,NOCHE,2019,2019-01-01,1,False,711
ENERO,SABADO,20:00 A 20:59,GUAYAS,GUAYAQUIL,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,20,NOCHE,2019,2019-01-01,1,False,712
ENERO,SABADO,19:00 A 19:59,GUAYAS,GUAYAQUIL,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,19,NOCHE,2019,2019-01-01,0,False,713
ENERO,SABADO,17:00 A 17:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RURAL,0,0,0,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,17,TARDE,2019,2019-01-01,0,False,714
ENERO,SABADO,17:00 A 17:59,LOS RIOS,MONTALVO,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,17,TARDE,2019,2019-01-01,1,False,715
ENERO,SABADO,03:00 A 03:59,MANABI,MANTA,RURAL,0,0,0,PERDIDA DE PISTA,EXCESO VELOCIDAD,1,6,3,MADRUGADA,2019,2019-01-01,0,False,716
ENERO,SABADO,04:00 A 04:59,MANABI,MANTA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,4,MADRUGADA,2019,2019-01-01,0,False,717
ENERO,SABADO,01:00 A 01:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RURAL,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,6,1,MADRUGADA,2019,2019-01-01,0,False,718
ENERO,SABADO,06:00 A 06:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RURAL,0,1,1,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,6,MANANA,2019,2019-01-01,1,False,719
ENERO,SABADO,02:00 A 02:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RURAL,0,0,0,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,2,MADRUGADA,2019,2019-01-01,0,False,720
ENERO,SABADO,00:00 A 00:59,SANTA ELENA,SANTA ELENA,RURAL,0,1,1,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,0,MADRUGADA,2019,2019-01-01,1,False,721
ENERO,SABADO,00:00 A 00:59,MANABI,JIPIJAPA,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,0,MADRUGADA,2019,2019-01-01,1,False,722
ENERO,SABADO,20:00 A 20:59,PICHINCHA,CAYAMBE,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,20,NOCHE,2019,2019-01-01,1,False,723
ENERO,SABADO,07:00 A 07:59,CHIMBORAZO,RIOBAMBA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,7,MANANA,2019,2019-01-01,0,False,724
ENERO,SABADO,06:00 A 06:59,ESMERALDAS,ESMERALDAS,RURAL,1,1,2,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,6,MANANA,2019,2019-01-01,2,False,725
ENERO,SABADO,18:00 A 18:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,18,NOCHE,2019,2019-01-01,0,False,726
ENERO,SABADO,21:00 A 21:59,ESMERALDAS,ESMERALDAS,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,21,NOCHE,2019,2019-01-01,1,False,727
ENERO,SABADO,22:00 A 22:59,ESMERALDAS,ESMERALDAS,RURAL,0,3,3,CHOQUES,EMBRIAGUEZ O DROGA,1,6,22,NOCHE,2019,2019-01-01,3,False,728
ENERO,SABADO,13:00 A 13:59,BOLIVAR,GUARANDA,RURAL,0,4,4,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,13,TARDE,2019,2019-01-01,4,False,729
ENERO,SABADO,00:00 A 00:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,CHOQUES,EMBRIAGUEZ O DROGA,1,6,0,MADRUGADA,2019,2019-01-01,2,False,730
ENERO,SABADO,02:00 A 02:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,CAIDA DE PASAJEROS,EXCESO VELOCIDAD,1,6,2,MADRUGADA,2019,2019-01-01,2,False,731
ENERO,SABADO,01:00 A 01:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,EMBRIAGUEZ O DROGA,1,6,1,MADRUGADA,2019,2019-01-01,1,False,732
ENERO,SABADO,02:00 A 02:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,6,2,MADRUGADA,2019,2019-01-01,1,False,733
ENERO,SABADO,09:00 A 09:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,6,9,MANANA,2019,2019-01-01,1,False,734
ENERO,SABADO,17:00 A 17:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ATROPELLOS,EXCESO VELOCIDAD,1,6,17,TARDE,2019,2019-01-01,0,False,735
ENERO,SABADO,18:00 A 18:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,6,18,NOCHE,2019,2019-01-01,1,False,736
ENERO,SABADO,20:00 A 20:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ATROPELLOS,EMBRIAGUEZ O DROGA,1,6,20,NOCHE,2019,2019-01-01,0,False,737
ENERO,SABADO,20:00 A 20:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,1,6,20,NOCHE,2019,2019-01-01,0,False,738
ENERO,SABADO,20:00 A 20:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,6,20,NOCHE,2019,2019-01-01,0,False,739
ENERO,SABADO,23:00 A 23:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,6,23,NOCHE,2019,2019-01-01,1,False,740
ENERO,DOMINGO,02:00 A 02:59,CARCHI,MONTUFAR,URBANA,0,2,2,CAIDA DE PASAJEROS,EXCESO VELOCIDAD,1,7,2,MADRUGADA,2019,2019-01-01,2,False,741
ENERO,DOMINGO,03:00 A 03:59,CARCHI,MIRA,RURAL,0,2,2,CAIDA DE PASAJEROS,EXCESO VELOCIDAD,1,7,3,MADRUGADA,2019,2019-01-01,2,False,742
ENERO,DOMINGO,06:00 A 06:59,LOJA,LOJA,URBANA,0,0,0,PERDIDA DE PISTA,EXCESO VELOCIDAD,1,7,6,MANANA,2019,2019-01-01,0,False,743
ENERO,DOMINGO,14:00 A 14:59,LOJA,LOJA,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,14,TARDE,2019,2019-01-01,0,False,744
ENERO,DOMINGO,09:00 A 09:59,TUNGURAHUA,AMBATO,URBANA,0,3,3,ESTRELLAMIENTOS,OTRAS CAUSAS,1,7,9,MANANA,2019,2019-01-01,3,False,745
ENERO,DOMINGO,10:00 A 10:59,TUNGURAHUA,AMBATO,RURAL,0,0,0,PERDIDA DE PISTA,EXCESO VELOCIDAD,1,7,10,MANANA,2019,2019-01-01,0,False,746
ENERO,DOMINGO,21:00 A 21:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,21,NOCHE,2019,2019-01-01,0,False,747
ENERO,DOMINGO,17:00 A 17:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,17,TARDE,2019,2019-01-01,0,False,748
ENERO,DOMINGO,02:00 A 02:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,1,7,2,MADRUGADA,2019,2019-01-01,0,False,749
ENERO,DOMINGO,12:00 A 12:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,4,4,CHOQUES,EMBRIAGUEZ O DROGA,1,7,12,TARDE,2019,2019-01-01,4,False,750
ENERO,DOMINGO,05:00 A 05:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,7,5,MADRUGADA,2019,2019-01-01,0,False,751
ENERO,DOMINGO,02:00 A 02:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,3,3,ATROPELLOS,EMBRIAGUEZ O DROGA,1,7,2,MADRUGADA,2019,2019-01-01,3,False,752
ENERO,DOMINGO,12:00 A 12:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,OTROS,EXCESO VELOCIDAD,1,7,12,TARDE,2019,2019-01-01,1,False,753
ENERO,DOMINGO,04:00 A 04:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,NO RESPETA LAS SENALES DE TRANSITO,1,7,4,MADRUGADA,2019,2019-01-01,0,False,754
ENERO,DOMINGO,02:00 A 02:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,OTROS,OTRAS CAUSAS,1,7,2,MADRUGADA,2019,2019-01-01,0,False,755
ENERO,DOMINGO,17:00 A 17:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,17,TARDE,2019,2019-01-01,2,False,756
ENERO,DOMINGO,12:00 A 12:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,ESTRELLAMIENTOS,NO RESPETA LAS SENALES DE TRANSITO,1,7,12,TARDE,2019,2019-01-01,0,False,757
ENERO,DOMINGO,13:00 A 13:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,13,TARDE,2019,2019-01-01,1,False,758
ENERO,DOMINGO,16:00 A 16:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,11,11,ESTRELLAMIENTOS,EXCESO VELOCIDAD,1,7,16,TARDE,2019,2019-01-01,11,False,759
ENERO,DOMINGO,18:00 A 18:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,1,2,3,CHOQUES,EMBRIAGUEZ O DROGA,1,7,18,NOCHE,2019,2019-01-01,3,False,760
ENERO,DOMINGO,16:00 A 16:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,16,TARDE,2019,2019-01-01,1,False,761
ENERO,DOMINGO,00:00 A 00:59,TUNGURAHUA,AMBATO,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,1,7,0,MADRUGADA,2019,2019-01-01,0,False,762
ENERO,DOMINGO,01:00 A 01:59,TUNGURAHUA,AMBATO,URBANA,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,1,7,1,MADRUGADA,2019,2019-01-01,0,False,763
ENERO,DOMINGO,19:00 A 19:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,OTROS,NO RESPETA LAS SENALES DE TRANSITO,1,7,19,NOCHE,2019,2019-01-01,0,False,764
ENERO,DOMINGO,20:00 A 20:59,MANABI,PORTOVIEJO,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,20,NOCHE,2019,2019-01-01,2,False,765
ENERO,DOMINGO,20:00 A 20:59,GUAYAS,SIMON BOLIVAR,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,20,NOCHE,2019,2019-01-01,1,False,766
ENERO,DOMINGO,13:00 A 13:59,AZUAY,GUALACEO,RURAL,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,7,13,TARDE,2019,2019-01-01,1,False,767
ENERO,DOMINGO,21:00 A 21:59,GUAYAS,NOBOL,RURAL,0,1,1,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,7,21,NOCHE,2019,2019-01-01,1,False,768
ENERO,DOMINGO,18:00 A 18:59,GUAYAS,GENERAL ANTONIO ELIZALDE,RURAL,0,1,1,CAIDA DE PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,18,NOCHE,2019,2019-01-01,1,False,769
ENERO,DOMINGO,18:00 A 18:59,EL ORO,PASAJE,RURAL,0,3,3,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,18,NOCHE,2019,2019-01-01,3,False,770
ENERO,DOMINGO,20:00 A 20:59,GUAYAS,GUAYAQUIL,RURAL,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,20,NOCHE,2019,2019-01-01,0,False,771
ENERO,DOMINGO,22:00 A 22:59,GUAYAS,MILAGRO,URBANA,1,0,1,OTROS,NO RESPETA LAS SENALES DE TRANSITO,1,7,22,NOCHE,2019,2019-01-01,1,False,772
ENERO,DOMINGO,12:00 A 12:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,12,TARDE,2019,2019-01-01,0,False,773
ENERO,DOMINGO,19:00 A 19:59,GUAYAS,DURAN,URBANA,0,1,1,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,19,NOCHE,2019,2019-01-01,1,False,774
ENERO,DOMINGO,20:00 A 20:59,LOS RIOS,BUENA FE,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,20,NOCHE,2019,2019-01-01,1,False,775
ENERO,DOMINGO,19:00 A 19:59,GUAYAS,DURAN,URBANA,0,0,0,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,19,NOCHE,2019,2019-01-01,0,False,776
ENERO,DOMINGO,13:00 A 13:59,MANABI,TOSAGUA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,13,TARDE,2019,2019-01-01,0,False,777
ENERO,DOMINGO,22:00 A 22:59,GUAYAS,MILAGRO,URBANA,0,2,2,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,22,NOCHE,2019,2019-01-01,2,False,778
ENERO,DOMINGO,14:00 A 14:59,GUAYAS,DAULE,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,14,TARDE,2019,2019-01-01,1,False,779
ENERO,DOMINGO,18:00 A 18:59,SANTA ELENA,SANTA ELENA,RURAL,0,2,2,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,18,NOCHE,2019,2019-01-01,2,False,780
ENERO,DOMINGO,17:00 A 17:59,GUAYAS,GUAYAQUIL,RURAL,0,4,4,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,17,TARDE,2019,2019-01-01,4,False,781
ENERO,DOMINGO,08:00 A 08:59,MANABI,PUERTO LOPEZ,RURAL,0,0,0,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,8,MANANA,2019,2019-01-01,0,False,782
ENERO,DOMINGO,01:00 A 01:59,MANABI,MONTECRISTI,RURAL,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,1,7,1,MADRUGADA,2019,2019-01-01,1,False,783
ENERO,DOMINGO,03:00 A 03:59,MANABI,PORTOVIEJO,RURAL,0,2,2,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,1,7,3,MADRUGADA,2019,2019-01-01,2,False,784
ENERO,DOMINGO,04:00 A 04:59,SANTA ELENA,LA LIBERTAD,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,4,MADRUGADA,2019,2019-01-01,1,False,785
ENERO,DOMINGO,00:00 A 00:59,GUAYAS,MILAGRO,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,0,MADRUGADA,2019,2019-01-01,1,False,786
ENERO,DOMINGO,05:00 A 05:59,LOS RIOS,BABAHOYO,RURAL,0,1,1,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,5,MADRUGADA,2019,2019-01-01,1,False,787
ENERO,DOMINGO,01:00 A 01:59,GUAYAS,MILAGRO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,1,MADRUGADA,2019,2019-01-01,0,False,788
ENERO,DOMINGO,02:00 A 02:59,GUAYAS,MILAGRO,URBANA,0,1,1,VOLCAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,2,MADRUGADA,2019,2019-01-01,1,False,789
ENERO,DOMINGO,02:00 A 02:59,GUAYAS,SAN JACINTO DE YAGUACHI,RURAL,0,2,2,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,2,MADRUGADA,2019,2019-01-01,2,False,790
ENERO,DOMINGO,05:00 A 05:59,CHIMBORAZO,RIOBAMBA,RURAL,1,0,1,VOLCAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,5,MADRUGADA,2019,2019-01-01,1,False,791
ENERO,DOMINGO,08:00 A 08:59,ZAMORA CHINCHIPE,ZAMORA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,7,8,MANANA,2019,2019-01-01,0,False,792
